id,CVE_ENT,CVE_MUN,MAPA,municipio,población,enfermeras_total,tasa_total,enfermeras_primer,tasa_primer,enfermeras_segundo,tasa_segundo,enfermeras_tercer,tasa_tercer,enfermeras_apoyo,tasa_apoyo,enfermeras_escuelas,tasa_escuelas,enfermeras_administrativas,tasa_administrativas,enfermeras_no_aplica,tasa_no_aplica,enfermeras_no_asignado,tasa_no_asignado
34,15,034,15034,Ecatzingo,10827,15,1.385425326,15,1.385425326,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,15,035,15035,Huehuetoca,163244,106,0.649334738,37,0.226654578,69,0.42268016,0,0,0,0,0,0,0,0,0,0,0,0
36,15,036,15036,Hueypoxtla,46757,121,2.587847809,27,0.577453643,94,2.010394166,0,0,0,0,0,0,0,0,0,0,0,0
37,15,037,15037,Huixquilucan,284965,174,0.610601302,128,0.449177969,46,0.161423333,0,0,0,0,0,0,0,0,0,0,0,0
38,15,038,15038,Isidro Fabela,11929,19,1.592757146,19,1.592757146,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,15,039,15039,Ixtapaluca,542211,1398,2.578332052,151,0.27848937,425,0.783827698,810,1.493883378,0,0,0,0,0,0,12,0.022131606,0,0
40,15,040,15040,Ixtapan de la Sal,36911,199,5.391346753,64,1.733900463,135,3.65744629,0,0,0,0,0,0,0,0,0,0,0,0
41,15,041,15041,Ixtapan del Oro,6475,18,2.77992278,18,2.77992278,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,15,042,15042,Ixtlahuaca,160139,339,2.116910934,119,0.743104428,190,1.186469255,0,0,0,0,13,0.081179475,16,0.0999132,1,0.006244575,0,0
43,15,043,15043,Xalatlaco,30687,77,2.509205853,18,0.586567602,59,1.922638251,0,0,0,0,0,0,0,0,0,0,0,0
44,15,044,15044,Jaltenco,28217,37,1.311266258,37,1.311266258,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,15,045,15045,Jilotepec,87671,265,3.022664279,119,1.357347355,142,1.619691802,0,0,0,0,0,0,4,0.045625121,0,0,0,0
