id,CVE_ENT,CVE_MUN,MAPA,municipio,población,enfermeras_total,tasa_total,enfermeras_primer,tasa_primer,enfermeras_segundo,tasa_segundo,enfermeras_tercer,tasa_tercer,enfermeras_apoyo,tasa_apoyo,enfermeras_escuelas,tasa_escuelas,enfermeras_administrativas,tasa_administrativas,enfermeras_no_aplica,tasa_no_aplica,enfermeras_no_asignado,tasa_no_asignado
54,08,054,08054,Riva Palacio,7695,1,0.129954516,1,0.129954516,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,08,055,08055,Rosales,16776,8,0.476871722,8,0.476871722,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,08,056,08056,Rosario,2079,5,2.405002405,5,2.405002405,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,08,057,08057,San Francisco de Borja,2197,6,2.730996814,6,2.730996814,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,08,058,08058,San Francisco de Conchos,2696,2,0.741839763,2,0.741839763,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,08,059,08059,San Francisco del Oro,5004,11,2.198241407,11,2.198241407,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,08,060,08060,Santa Bárbara,11582,12,1.036090485,12,1.036090485,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,08,061,08061,Satevó,3414,4,1.171646163,4,1.171646163,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,08,062,08062,Saucillo,29862,24,0.803697006,24,0.803697006,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,08,063,08063,Temósachic,5320,11,2.067669173,11,2.067669173,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,08,064,08064,El Tule,1448,4,2.762430939,4,2.762430939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,08,065,08065,Urique,17043,27,1.584228129,27,1.584228129,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,08,066,08066,Uruachi,6512,11,1.689189189,9,1.382063882,0,0,0,0,2,0.307125307,0,0,0,0,0,0,0,0
67,08,067,08067,Valle de Zaragoza,4775,2,0.418848168,2,0.418848168,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8888,8888,8888,8888,No Disponible,0,280,0,11,0,186,0,0,0,0,0,77,0,0,0,0,0,6,0
9999,9999,9999,9999,Total Chihuahua,3741869,10773,2.879042532,1704,0.455387401,7463,1.99445785,1135,0.303324355,50,0.013362306,270,0.072156454,145,0.038750688,0,0,6,0.001603477
